"","461","462","463","464","465","466","467","468","469","470","471","472","473","474","475","476","477","478","479","480","481","482","483","484","485","486","487","488","489","491","492","493","494","495","496","497","498","499","500","601","602","603","604","605","606","607","608","609","610","611","612","613","614","615","616","617","618","619","620","801","802","803","804","805","806","807","808","809","810","811","812","813","814","815","816","817","818","819","820","821","822","823","824","825","826","827","828","829","830","831","832","833","834","835","836","837","838","839","840","841","842","843","844","845","846","847","848","849","850","851","852","853","854","855","856","857","858","859","860","861","862","863","864","865","866","867","868","869","870","871","872","873","874","875","876","877","878","879","880","881","882","883","884","885","886","887","888","889","890","891","892","893","894","895","896","897","898","899","901","902","903","904","905","906","907","908","909","910","911","912","913","914","915","916","917","918","919","920","921","922","923","924","925","926","927","928","929","930","931","932","933","934","935","936","937","938","939","940","941","942","943"
"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013",18,29,35,21.4,31.3,14.7,14,37.9,14.1,49.6,18,26,16.5,27.2,22.6,NA,19.5,27.8,28.2,15.3,13.9,31,16.3,28,17.8,11.6,33.4,25.2,20.7,25,28.3,26.8,22.7,14.9,18.7,14.1,17,20.3,14.7,21.5,26.3,32.6,40.6,17.8,32.8,30.6,36.5,47.7,32.2,56.5,18.5,27.5,25.5,37.8,34.7,38,44.9,31.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,19,29.8,32.7,13,21.9,26.8,28.4,14,33.5,14.3,38.6,20,16.5,27.4,20.5,20.2
"2012",17.9476620673811,28.9138415366126,34.8869218490879,21.3389439097524,31.2043770288816,14.6549315990441,13.9563387604219,37.7710411765333,14.056140459838,49.3808666231582,17.9476620673811,25.9247931206799,16.4511014056014,27.1205902700999,22.5549502634623,NA,19.44423889685,27.7187774913314,28.1172918228343,15.2539027699512,13.856736400067,30.9061027656122,16.2517658138336,27.9180380232254,17.7483732075215,11.5610185162913,33.2953148445578,25.1278048417493,20.6411227512682,24.9284561927664,28.2169161788998,26.7223759543839,22.6355374088042,14.8547308041896,18.646224153359,14.0563425184592,16.9502112706159,20.2421803501252,14.6551392268241,21.438704355312,26.2238106585302,32.498637103833,40.4543468051159,17.7481661875932,32.6977142730798,30.507419662488,36.3790428625093,47.499068092703,32.1004578628772,56.2006122602294,18.4464956317504,27.4195529041747,25.4265232193929,37.6717032474303,34.5885173523298,37.8705352047512,44.7230117010866,31.1048679544698,46.805341748158,36.5,10.2,25.9,33.4,20.5,28.2,22.3,9.2,38.2,17.7,22.9,16.8,16.7,11.8,13.4,8.1,55.5,24.7,36.2,12.2,17.4,50.7,42.4,63.8,10.4,29.8,34.1,26,33.5,18.7,14.4,43.3,44.45,10.8,9.8,35,12.9,30.1,37.7,21,13.5,20.1,18.4,15.5,13.6,10,10.7,15.6,10.3,15.7,10.9,12.7,11.8,12.9,9.6,12.8,9.4,11,15.1,12.7,10.7,58.1,10.1,17.6,12.5,15.9,37.3,40.4,40.2,30.4,21.3,21.5,31.7,16.3,13.8,18.9,19.2,16.8,40.4,24.2,10.1,24.1,35.8,11.1,31.8,25.3,41.5,15.1,39.4,36.7,34.5,26.9,13.3,34.5,13.5,25.8,21.2,21.2,41.7,32.6,8.2,12.8,20.7,51.8,59.7,17.1,27.8,12.6,29.6,17.6,13.6,17.8,23.8,10.5,14.1,16.5,13.5,44.6,13.5,34.9,36.3,27.8,12.3,24.3,33.1,13.4575135344411,18.945488103171,29.7110723839008,32.5985834075518,12.9584653513589,21.8378324634485,26.7223759543839,28.3165388288659,13.9565399054826,33.3948393856005,14.2559450508641,38.4674982070032,19.9430900075097,16.4547069446993,27.329034468273,20.4416539469436,20.1424417680581
"2011",17.8934833052223,28.8246527081233,34.7698665139407,21.2757403549625,31.1053908070363,14.6082780524846,13.9111418679141,37.6375466138851,14.0107382921191,49.1540258881334,17.8934833052223,25.8469410653253,16.400482950052,27.0383875415229,22.5083160377858,NA,19.386516564421,27.634698224939,28.0316746340188,15.2061842083264,13.8119511329842,30.8089029781024,16.2018351350799,27.8331932801579,17.6949305977211,11.520665976006,33.1869477032809,25.0530704357047,20.5801746721985,24.8543960470541,28.130910134003,26.6420217161709,22.5688075396296,14.8078694004198,18.5905569028723,14.0111495161664,16.8986713722572,20.182327067775,14.6087006107281,21.3752528204739,26.1449415858715,32.3937090723201,40.3035706966909,17.6945092765604,32.5918309530144,30.4115830897452,36.2538314211016,47.291069009231,31.9974146301379,55.8906944561697,18.3911094080919,27.3362763234428,25.3504621137758,37.5388940420339,34.4731136374576,37.7365168742835,44.5397983704889,31.0063899250454,46.6038369771237,36.4119191658687,10.1732518274147,25.8455156106338,33.3234627190378,20.4573421060803,28.1395305001281,22.2537167725405,9.17443687220525,38.104865589324,17.6624253400984,22.8524411098481,16.7639269432216,16.6640900390542,11.7712404346882,13.3690777904813,8.0756798721857,55.2916450588132,24.6483992591204,36.1131084826653,12.1707143837096,17.3629326942191,50.5323748414463,42.2849215087066,63.4965068827429,10.3730083059963,29.7349833516516,34.0209959932469,25.9452681534767,33.4231151020748,18.6606834697244,14.3676443116209,43.1801311682872,44.3237188823558,10.7725145917523,9.77373229885937,34.9177073153838,12.8697705353771,30.0340934443935,37.6069968690235,20.9563645486328,13.4689373480143,20.0581083602927,18.3612143435553,15.4659906147189,13.5687962676857,9.97349315176171,10.6726388605541,15.5658361509193,10.2731303425854,15.6656809855762,10.8723897585465,12.6700432682446,11.7712404346882,12.8697705353771,9.57396928835104,12.7699072107837,9.37420413970284,10.9722643583734,15.0666015177039,12.6700432682446,10.6726388605541,57.8655921612094,10.0733727629791,17.562595225076,12.4703135404924,15.8653685374998,37.2082165015776,40.2943734739606,40.095326445695,30.3328614834798,21.2555488912214,21.4551441982643,31.6287875538345,16.2645609582257,13.7683567081557,18.8601296271458,19.1595839063945,16.7637488295424,40.2943734739606,24.14930618653,10.0732412888104,24.0495353866714,35.7142479682085,11.0720008196647,31.7284641212021,25.2467152293758,41.3889749098247,15.0664366099558,39.2990531268986,36.6106783921798,34.4191536801067,26.8427083537761,13.2690656073338,34.4191536801067,13.46878397362,25.7454941441421,21.1557498664435,21.1557498664435,41.5879641122699,32.5257318186596,8.17541853707514,12.76972136427,20.6566878946221,51.6227194053498,59.4464087924758,17.0632073691516,27.7402499619074,12.5699945407636,29.5351720314895,17.5623642213307,13.5686035602294,17.7620215766817,23.7501554494528,10.4727182632222,14.0678840726808,16.4641942506028,13.4687455118393,44.4720723871936,13.4687455118393,34.8175734584843,36.2121747785145,27.7402499619074,12.2703996912939,24.2490132010403,33.0240298730848,13.4135327350992,18.8890589141424,29.6190170060726,32.4935997911525,12.9154698462354,21.7734783705702,26.6420217161709,28.2301421617815,13.9115512327087,33.285980062526,14.2103406012477,38.3303360615159,19.8841783770095,16.4078208422533,27.2555729371708,20.3812557467613,20.0828590982312
"2010",17.8373989678751,28.7323269305439,34.6486941090517,21.2103138050167,31.0029230422242,14.5599836075872,13.8643553104983,37.4993567810565,13.9637392395534,48.9192067117568,17.8373989678751,25.7663507978164,16.3480841424029,26.9532935789318,22.4600415933254,NA,19.3267640223654,27.5476617229525,27.9430461178084,15.1567872896584,13.7655906786812,30.7082844800864,16.1501482947088,27.745364378154,17.6396083046798,11.4788941563483,33.0747690733795,24.9757074714538,20.5170829275552,24.7777310582169,28.0418790848668,26.5588412590389,22.4997306477848,14.7593597875592,18.5329317240922,13.9643669857924,16.8453187128161,20.1203686260366,14.5606286558274,21.3095695685268,26.0632985305302,32.2850905125364,40.1474914916322,17.6389651448847,32.4822235052735,30.3123757534801,36.124216043418,47.0757541828943,31.8907471612621,55.5698762244453,18.3337751404144,27.2500707391733,25.2717257872808,37.4014136718393,34.3536509436247,37.597784851676,44.3501410614194,30.9044482267957,46.3952448811536,36.3194926093955,10.1451839564825,25.7883430765595,33.2431492502688,20.4125795617621,28.0760775628354,22.2051500283818,9.14761251367081,38.0050374477356,17.6229968258296,22.8025357644937,16.7260741180028,16.626408356472,11.74106193316,13.3366299444483,8.05015984062568,55.0730103248443,24.5942526466592,36.0219299213679,12.1399838769584,17.3240365658518,50.3564794115701,42.1641652876822,63.1780400560146,10.3446848988131,29.6667589191796,33.9380940956458,25.8878359532317,33.342436865656,18.619427144876,14.3336922619077,43.0543482615637,44.1912073210547,10.7436731115069,9.74616860481811,34.831354483499,12.8380496128101,29.9649351985187,37.509405159974,20.9105762162469,13.4363421303794,20.0141498755514,18.3205150847314,15.4303032781909,13.5360530091169,9.94567851161004,10.6439277802707,15.5299867296742,10.2449349930188,15.6296687434577,10.8434172860887,12.6386085346088,11.74106193316,12.8380496128101,9.54665427636248,12.7383297068992,9.34713556613581,10.9431602987628,15.0315552248242,12.6386085346088,10.6439277802707,57.6196191346888,10.0454317943165,17.5233449775507,12.4391624137662,15.8290284317766,37.1119045991767,40.1835355581947,39.9854885192762,30.2624104943415,21.2089046586101,21.408075306,31.5540616359658,16.2273734289724,13.735152203118,18.8182921342955,19.1171737680835,16.7257091028917,40.1835355581947,24.0961112473615,10.0451623593212,23.9965809558953,35.6242651122645,11.0426202189019,31.6533988132179,25.1908015006988,41.2724720761693,15.0312172731279,39.1931257482637,36.5169498448643,34.3343185735259,26.7825900587192,13.2366049770625,34.3343185735259,13.4360278144223,25.6882990844647,21.1093165247473,21.1093165247473,41.470400610443,32.4477994020957,8.14962427668211,12.7379488445973,20.6112388614339,51.436692160551,59.180305930321,17.0245994675979,27.677551983119,12.5385086755356,29.4671455879201,17.5228715728233,13.5356580864253,17.722169378162,23.6978516740462,10.444090503167,14.0341836133319,16.4266219211469,13.4359489932378,44.3378330961363,13.4359489932378,34.7310801654834,36.1200164460752,27.677551983119,12.2393389658679,24.1955108210969,32.9443115405457,13.368005043273,18.8306449979212,29.5237238568933,32.3849236914509,12.8709621033915,21.7068608158154,26.5588412590389,28.1407067514959,13.8649802185305,33.1732919398108,14.1631321521265,38.1883496496404,19.823194706896,16.3592856620148,27.1795276174143,20.3187332213432,20.0211807869987
"2009",17.7793421928458,28.6367541351457,34.5232601753876,21.1425862598444,30.8968515746659,14.5099906887939,13.8159233102865,37.356306931217,13.9150872709207,48.6761291478539,17.7793421928458,25.6829262402372,16.2938425139664,26.8652069352059,22.4100693783672,NA,19.2649100350378,27.4575642223992,27.8513006132667,15.1056531240447,13.7175997672603,30.6041273164395,16.0966436728244,27.6544466095595,17.5823403743962,11.4356532578882,32.9586452179978,24.8956237185993,20.4517723007703,24.6983698279684,27.9497168906641,26.4727354171056,22.428224381343,14.7091441335314,18.4732799175682,13.9159391542497,16.7900896864445,20.0562311594405,14.5108660518118,21.2415762933655,25.9787841594801,32.1726519318623,39.9859231157993,17.5814675740936,32.3687612583071,30.2096793809235,35.9900422049017,46.8528669201685,31.780328289677,55.2377750927297,18.2744244760851,27.1608333789952,25.1902203722189,37.2590982358216,34.2299868500773,37.4541737437114,44.1538136686725,30.7989213271063,46.1793167814124,36.2225063484326,10.1157314056271,25.7283500342865,33.1588736552656,20.3656087346506,28.0094942845012,22.1541873278028,9.11946482174917,37.9002844572426,17.581623173925,22.7501684251416,16.6863538890456,16.5868677131776,11.7093946273946,13.3025813399873,8.02338082239645,54.8435896239831,24.5374348046146,35.9262532232667,12.1077373337459,17.2832215641875,50.1719064845336,42.0374517671091,62.8438622185652,10.3149642052673,29.5951687521944,33.8511023761459,25.8275704346062,33.2577785078212,18.5761355105145,14.2980652464767,42.9223600724364,44.0521585308006,10.7134087866594,9.71724510354969,34.7407415838342,12.8047637933285,29.8923651500597,37.4069989325555,20.8625289955857,13.4021388839933,19.968022774907,18.2778079982845,15.392855368568,13.501694418453,9.91649168423839,10.6138002884421,15.4923687391646,10.215348674591,15.5918798995881,10.8130155067542,12.6056230226949,11.7093946273946,12.8047637933285,9.51799172544622,12.705194381413,9.31873161125486,10.9126204406507,14.9947799836303,12.6056230226949,10.6138002884421,57.3615114538419,10.016112406235,17.4821583868716,12.406474500019,15.7908955497178,37.010841315457,40.0672296453353,39.8702319285109,30.1884839273635,21.1599593133644,21.3586843512509,31.4756492440337,16.1883513172077,13.7003096111876,18.7743906610129,19.0726713988656,16.6857927520432,40.0672296453353,24.0402920277673,10.0156982043542,23.9410141097596,35.5298431075746,11.0117901769578,31.5746302879454,25.1321293648127,41.150221776483,14.9942604511617,39.0819726254015,36.4185973615902,34.2452982735209,26.7195059314347,13.2025429576749,34.2452982735209,13.4016556866993,25.628282405327,21.0605924743556,21.0605924743556,41.3470373163534,32.3660223243947,8.12255750101414,12.704608882556,20.56354767871,51.2414875830061,58.9010753431746,16.9840869119192,27.6117609078625,12.5054695095409,29.395763177278,17.4814306227283,13.5010873045869,17.6803511402759,23.6429675822386,10.4140504420261,13.9988206000411,16.3871960257264,13.4015345150496,44.1969713415632,13.4015345150496,34.6403198752959,36.0233116415156,27.6117609078625,12.2067459132127,24.1393689936683,32.8606604417902,13.3208761818656,18.7701767147419,29.4250793300001,32.2724255472297,12.8248890616908,21.6379003792239,26.4727354171056,28.0481259751115,13.8167713420255,33.0566406731933,14.1142634226424,38.0413696983495,19.7600662938005,16.3090435414265,27.1008078494725,20.2540118327318,19.9573333028563
"2008",17.719244607372,28.5378217670022,34.3934169909206,21.0724779575339,30.7870514852758,14.4582404200484,13.7657888294971,37.2082285962869,13.8647250893856,48.4245069269151,17.719244607372,25.5965691444942,16.2376941850323,26.7740238717694,22.3583405412375,NA,19.2008817577447,27.3642996165415,27.7563300728215,15.0527214913962,13.6679218804051,30.4963088225287,16.0412582576801,27.5603329016169,17.5230593631207,11.3908923563421,32.8384393794747,24.8127248634734,20.3841658763078,24.6162188935468,27.8543150130925,26.3836027845615,22.3542045282384,14.6571632999674,18.4115312320886,13.8658089886665,16.7329192505853,19.9898391340673,14.4593541938638,21.1711929201315,25.8912989411679,32.0562609127399,39.8186752920685,17.5219488499928,32.2513105889981,30.1033730277984,35.8511518906445,46.6221447294178,31.6660279764121,54.8939999495332,18.2129875185438,27.0684591491477,25.1058498806477,37.1117801308114,34.1019757191067,37.3055144213234,43.9505849798502,30.6896849482226,45.9557983819862,36.1207381237622,10.0848266797123,25.6653990003557,33.0704428032937,20.3163219837337,27.9396280791074,22.1007118817875,9.08992929159269,37.7903665599492,17.5382095701769,22.6952190838259,16.6446752312197,16.5453774955896,11.6761659467976,13.2668539493849,7.9952814491806,54.6028572027361,24.4778155259964,35.8258591302125,12.0739008560644,17.2403941552529,49.9782330825461,41.9044905630948,62.4932075495041,10.2837781157315,29.5200487906081,33.7598214795876,25.7643334897186,33.1689460206749,18.5307093570748,14.260681620438,42.7838641292833,43.9062538594974,10.6816522617661,9.68689551231774,34.645660962728,12.76983679726,29.8162169933765,37.2995435068478,20.8121127789123,13.3662492267561,19.9196213508788,18.2329952142324,15.3535610680959,13.4656417575985,9.88586578345734,10.5821873431988,15.4528959718692,10.1843035856161,15.552227854909,10.7811147501009,12.5710111410325,11.6761659467976,12.76983679726,9.48791595087451,12.6704252995335,9.28892718294559,10.8805747971657,14.9561915178934,12.5710111410325,10.5821873431988,57.0906776244644,9.9853474087617,17.4389410675108,12.372174889773,15.7508825038475,36.904795048064,39.9451892021545,39.749292544857,30.1109123682309,21.1086006895543,21.3068581469031,31.3933706837525,16.1474051976465,13.663749085104,18.7283246001912,19.025974814587,16.6439083024227,39.9451892021545,23.9817206092573,9.98478130218026,23.8827075081274,35.4307655713164,10.979440041959,31.4919780349632,25.0705643653225,41.0219438550435,14.9554814517073,38.9653390335097,36.3153955522271,34.1518887761221,26.6533114047575,13.1668014907151,34.1518887761221,13.3655888213331,25.5653065691021,21.0094660564704,21.0094660564704,41.2175915236777,32.2802131805661,8.09415618231255,12.6696250743977,20.5135050546304,51.0366583308312,58.608077130382,16.9415768612444,27.5427259655775,12.4708013283523,29.3208612155815,17.4379464026135,13.4648119903493,17.6364710299773,23.5853773985316,10.3825292382911,13.961713992921,16.3458262137227,13.3654232111041,44.0491643166862,13.3654232111041,34.545084596492,35.9218387506192,27.5427259655775,12.1725458412399,24.0804590609579,32.7728848772148,13.2720906477866,18.7075828518381,29.3229672529256,32.1559728707838,12.7771964614689,21.566515846923,26.3836027845615,27.9522908013667,13.7668678281826,32.9358888838866,14.0636768606833,37.8892231111306,19.6947187921538,16.2570353109501,27.0193209260261,20.1870153593298,19.8912414533934
"2007",17.6570365352472,28.4354151254639,34.2590140174808,20.9999076156093,30.673395473537,14.4046728028935,13.7138937429925,37.0549500965466,13.8125943058176,48.1640483220487,17.6570365352472,25.507179389513,16.1795740581007,26.6796386723959,22.3047951083266,NA,19.1346049570967,27.2677597758451,27.6580243891046,14.997931023601,13.6164994223458,30.3847039952681,15.9839278362864,27.4629141403561,17.4616965413705,11.3445595566165,32.7140121930293,24.726914794432,20.3141852723301,24.5311830104356,27.755562844698,26.291340022418,22.2775852710038,14.6033570210968,18.3476140771873,13.8139183689081,16.6737411227239,19.9211155760348,14.406033359936,21.0983378474359,25.8007414465912,31.935782513231,39.6455541159126,17.4603399674986,32.1297353268662,29.9933334441714,35.7073840733748,46.3833201149204,31.5477137034607,54.5381522272984,18.149393038737,26.9728409523847,25.0185164947308,36.9592885584878,33.9694691365975,37.1516345312044,43.7402193747697,30.5766124431848,45.7244305391171,36.0139577943882,10.0523998900823,25.5993476158559,32.9776567147975,20.2646078508231,27.8663209496157,22.0446027597367,9.05893913087643,37.6750351850029,17.4926578380665,22.6375634768466,16.600943891453,16.5018438767789,11.6413007472688,13.2293669779008,7.96579817641144,54.3502686632878,24.4152599864013,35.720520608702,12.0383979253275,17.1954574881637,49.775021228137,41.7649809941249,62.1252830703247,10.251056105268,29.4412291564175,33.664044981259,25.6979821130922,33.0757385163943,18.4830459568122,14.221456843603,42.638547234204,43.7531633549767,10.6483317218937,9.65505119786095,34.5458976026843,12.7331896398953,29.7363185252822,37.186795880688,20.7592135538388,13.3285919969741,19.8688361473771,18.1859753919181,15.3123315157427,13.4278134962397,9.85373155115283,10.5490174543019,15.4114791631674,10.1517295200183,15.5106229393777,10.7476428750265,12.5346946175191,11.6413007472688,12.7331896398953,9.45635893860132,12.633943833662,9.25765488079063,10.8469508995552,14.9157025627723,12.5346946175191,10.5490174543019,56.8065051767263,9.95306722922599,17.3935952868317,12.3361860171036,15.7088988077467,36.7935259815378,39.8171382435964,39.6223968732201,30.0295203948418,21.0547126436108,21.2524794919902,31.3070398884998,16.1044424737953,13.6253879460557,18.6799897769845,18.9769784145214,16.5999610355759,39.8171382435964,23.920264537083,9.95234173660811,23.8215292951131,35.3268084472781,10.9454966565689,31.405255142572,25.0059672777269,40.887348221219,14.9147925790465,38.8429612147101,36.2071110338376,34.0538788429509,26.5838567848677,13.1292997496104,34.0538788429509,13.3277456558878,25.4992291607906,20.9558216526383,20.9558216526383,41.0817705007331,32.1901779198451,8.06435609318422,12.6329183069365,20.4609978216581,50.82174119846,58.3006486990685,16.8969731823707,27.4702910390631,12.43442573255,29.2422703178173,17.3923205762668,13.4267501098852,17.5904298157787,23.5249508871637,10.3494556091894,13.9227798782397,16.3024189304944,13.3275334184707,43.8940777673113,13.3275334184707,34.4451589618292,35.8153683002647,27.4702910390631,12.1366614091227,24.0186478026934,32.6807863491457,13.2215918798459,18.642790838858,29.2172692385149,32.0354306486903,12.7278290086665,21.4926244567955,26.291340022418,27.8530901204509,13.7152118196434,32.8108965741429,14.0113138169756,37.7317334915956,19.6270764390781,16.2032006730515,26.9349723724027,20.1176661264673,19.8228286127471
"2006",17.5926470630933,28.3294174732544,34.1198980439405,20.9247925083419,30.5557539785828,14.3492267735385,13.6601788935641,36.8962967039286,13.758635494328,47.894456426456,17.5926470630933,25.4146550764679,16.1194158797998,26.58194374376,22.2493720411326,NA,19.0660040816152,27.1678346508261,27.5562714996796,14.9412192628937,13.5632737746412,30.2691856120152,15.9245870554871,27.3620792743779,17.3981819593007,11.2966020421679,32.585221819318,24.6380956932712,20.2417507152505,24.4431652429553,27.6533478140791,26.1958419567978,22.198279268396,14.5476639610693,18.2814555912369,13.7602081428576,16.6124878434323,19.8499821447114,14.3508427675556,21.0229280249744,25.707008445773,31.8110793953661,39.466362239833,17.3965706962724,32.003896883586,29.8794351916816,35.5585748666189,46.1361208312971,31.4252505998248,54.1698262814967,18.083568542867,26.8738697898396,24.9281206597767,36.8014496878323,33.8323160531911,36.992358659739,43.5224770495728,30.459574916288,45.484949507687,35.9019273837356,10.0183787685922,25.5300486750017,32.8803086015445,20.2103510829288,27.789409519684,21.9857349137433,9.0264252732063,37.5540332984933,17.4448664584727,22.5770731097146,16.5550624076519,16.4561698353037,11.6047213262876,13.1900368799875,7.93486529602909,54.0852610727845,24.349628771078,35.6100028954533,12.0011494177311,17.1483114145669,49.5618180320763,41.6186121414224,61.7392688040897,10.2167252477861,29.3585341878063,33.5635594283343,25.6283684303625,32.9779482675565,18.4330390844244,14.1803034974544,42.4860855258916,43.592545831234,10.6133729070355,9.62164119017076,34.4412291655358,12.694740647343,29.6524916796112,37.0685047784518,20.7037134262129,13.2890832696529,19.8155539816755,18.1366437403529,15.2690748250373,13.3881253282116,9.82001737118928,10.5142166974938,15.3680260092579,10.1175538814251,15.4669724299677,10.7125252842503,12.4965925151325,11.6047213262876,12.694740647343,9.42325035891569,12.5956686791765,9.22484500959981,10.8116738117326,14.8732228823321,12.4965925151325,10.5142166974938,56.5083607881211,9.91919992622619,17.346019984708,12.2984276752093,15.6648508942175,36.6767861354542,39.6827913881799,39.4892621068556,29.9441266125218,20.9981750776404,21.1954271952202,31.2164644566686,16.0593673965408,13.5851407002765,18.6292784697202,18.9255730025693,16.553853008182,39.6827913881799,23.8557868468271,9.91830721101947,23.7573431255521,35.2177400508369,10.9098843726726,31.3142683353152,24.9381941373674,40.7461349077012,14.8721031516968,38.7145664309959,36.0935024775275,33.9510500436244,26.5109872813402,13.0899541558968,33.9510500436244,13.288041850982,25.4299029166086,20.8995397079603,20.8995397079603,40.9392715492413,32.095715884647,8.03309081949471,12.5944067734312,20.4059089592561,50.59625720963,57.9781048971504,16.8501764690608,27.3942946958172,12.3962616534603,29.1598153319439,17.3444514594364,13.3868168363732,17.5421248876721,23.4615533782542,10.3147558449936,13.8819314852658,16.2568774361585,13.2877806938523,43.7313660589373,13.2877806938523,34.3403202714858,35.7036630044904,27.3942946958172,12.0990126428219,23.9537974628703,32.584159601686,13.1693223125525,18.5757268168899,29.107864797529,31.9106614702261,12.676730427422,21.4161419771989,26.1958419567978,27.7504108496857,13.6617444317336,32.6815212604128,13.9571146008682,37.5687213112593,19.5570621264492,16.147478259553,26.8476660364362,20.045885080282,19.7520167944846
