"TreeID","RW","Year","PlotID","site","tree","spp","canopy.class","live.dead","dbh","stems","total.cores","ba.cm","ba.meter.ha","density","notes","Distance","Azimuth","plot","Dated","Pith"
"MMA035",0.1795,1984,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.161,1985,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.0665,1986,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1365,1987,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1685,1988,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.105,1989,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1035,1990,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.0705,1991,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1035,1992,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.087,1993,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.0545,1994,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1675,1995,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1405,1996,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.13,1997,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.2005,1998,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.153,1999,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1685,2000,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1165,2001,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.2065,2002,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.0985,2003,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1605,2004,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1165,2005,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.1255,2006,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.096,2007,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.096,2008,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.073,2009,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.041,2010,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.052,2011,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.0365,2012,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",0.034,2013,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMA035",NA,2014,"MMA","Morgan Monroe State Park",35,"ACSA","C","LIVE",31.68,1,2,788.2,0.627264,7.957747155,NA,14.53,143,"A","N",1898
"MMB001",1.024,1903,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.705,1904,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.674,1905,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.642,1906,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.533,1907,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.558,1908,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.502,1909,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3685,1910,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3395,1911,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.6155,1912,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.281,1913,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.191,1914,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.471,1915,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.4545,1916,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3245,1917,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2075,1918,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2575,1919,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.439,1920,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3275,1921,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.338,1922,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.422,1923,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.5435,1924,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.4855,1925,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.369,1926,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.447,1927,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.529,1928,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.475,1929,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2805,1930,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2645,1931,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3935,1932,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3145,1933,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.4035,1934,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.429,1935,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.204,1936,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.416,1937,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.4605,1938,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.507,1939,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.254,1940,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.138,1941,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.4035,1942,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.327,1943,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.163,1944,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2285,1945,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.34,1946,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.398,1947,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.386,1948,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3805,1949,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.327,1950,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.414,1951,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.259,1952,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.196,1953,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.212,1954,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.243,1955,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2575,1956,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3515,1957,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3145,1958,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.252,1959,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.347,1960,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.242,1961,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.161,1962,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3425,1963,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.242,1964,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2675,1965,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2295,1966,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1755,1967,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3625,1968,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.272,1969,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.168,1970,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.293,1971,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2735,1972,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.353,1973,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.4485,1974,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.4775,1975,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3825,1976,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1735,1977,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.391,1978,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.364,1979,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.532,1980,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2405,1981,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3665,1982,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.223,1983,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.098,1984,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2105,1985,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.265,1986,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.457,1987,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1015,1988,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.14,1989,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3575,1990,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2355,1991,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3215,1992,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.3125,1993,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.087,1994,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.102,1995,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1225,1996,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.098,1997,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.2005,1998,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.135,1999,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.125,2000,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1725,2001,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.153,2002,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.108,2003,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.182,2004,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.159,2005,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1845,2006,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.101,2007,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1125,2008,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.1915,2009,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.267,2010,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.129,2011,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.084,2012,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.102,2013,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB001",0.008,2014,"MMB","Morgan Monroe State Park",1,"LITU","D","LIVE",75.8,1,2,4512.6,3.591025,7.957747155,NA,17.48,222,"B","Y",1902
"MMB002",NA,1903,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1904,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1905,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1906,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1907,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1908,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1909,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1910,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1911,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1912,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1913,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1914,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1915,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1916,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1917,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1918,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1919,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
"MMB002",NA,1920,"MMB","Morgan Monroe State Park",2,"ACSA","S","LIVE",22.9,1,2,411.9,0.32775625,7.957747155,NA,9.66,174,"B","Y",NA
